user_id,loan_amount_k,loanday,multiperiod,overall_rate,gender,age,avgbill,zmscore,action1mon,family,firm,friend,career,repay,best_u,city_u
1512775,1.0,30,0.0,0.2622,1,33,163.97,551,40,1,1,1,White-collar worker,0.0,psychology,Shangluo City
1512777,1.0,30,0.0,0.2622,1,28,278.67,617,23,1,0,1,White-collar worker,1.0,economy,sunshine
1512786,3.0,150,1.0,0.2223935,1,23,198.03,678,20,1,1,1,White-collar worker,1.0,Department of Accounting,Korla
1512807,1.0,21,0.0,0.1729,1,26,145.5,551,20,1,0,1,Worker,0.0,economy,Chongqing
1512841,1.0,21,0.0,0.1729,0,22,110.19,551,19,1,1,1,Company staff,0.0,psychology,-
1512856,1.0,21,0.0,0.1729,1,27,230.95,447,17,1,0,1,Worker,0.0,other,Zhumadian
1512884,1.0,30,0.0,0.2622,0,23,209.45,637,8,1,1,1,White-collar worker,1.0,Unknown,Unknown
1512903,1.0,30,0.0,0.2622,1,22,273.06,622,39,1,0,1,White-collar worker,1.0,graphic design,Suizhou
1512906,3.0,90,1.0,0.14378141,0,28,104.68,551,31,1,0,1,Company staff,0.0,School of Life Sciences,Mudanjiang City
1512914,2.0,120,1.0,0.18277915,1,24,258.57,632,14,1,0,1,Company staff,0.0,history,Tai'an City
1512926,1.5,120,1.0,0.18277915,1,21,181.79,616,11,1,0,1,Company staff,0.0,Geographic Information System,Yichang
1512946,3.0,150,1.0,0.2223935,0,24,86.0,658,50,1,0,1,Teacher,1.0,Law,Xi'an
1512953,1.0,20,0.0,0.1679,0,29,157.35,712,14,1,1,1,White-collar worker,1.0,literature,Mianyang
1512970,1.0,21,0.0,0.1729,1,26,164.95,603,11,1,0,1,Worker,1.0,Language,Unknown
1513058,3.0,150,1.0,0.2223935,1,28,130.34,658,6,1,0,1,Entrepreneur,1.0,psychology,Lianyungang
1513128,1.0,30,0.0,0.2622,1,22,84.71,551,32,1,0,1,Company staff,1.0,history,Jinan
1513158,3.0,90,1.0,0.14378141,1,26,100.78,661,23,1,0,1,Company staff,0.0,Financial Law,Wuhan
1513223,1.0,14,0.0,0.1122,1,31,199.73,551,15,1,1,1,Company staff,1.0,Cultural Relics Protection,Suqian
1513243,1.0,30,0.0,0.2622,1,26,263.39,705,18,1,0,1,Self-employed,1.0,sociology,Guyuan City
1513270,1.5,90,1.0,0.14378141,1,26,69.15,606,22,1,0,1,Company staff,0.0,news,Jilin
1513273,1.0,30,0.0,0.2622,0,24,147.11,522,36,1,0,1,White-collar worker,1.0,Unknown,Unknown
1513306,1.0,21,0.0,0.1729,1,25,96.25,638,20,1,1,1,Company staff,1.0,Internet Finance,Changsha
1513341,1.0,21,0.0,0.1729,1,25,235.67,596,15,1,1,1,Company staff,1.0,literature,Taishan
1513348,3.0,90,1.0,0.14378141,1,26,142.22,613,46,1,0,1,White-collar worker,1.0,Unknown,Nanyang
1513362,1.0,30,0.0,0.2622,1,22,233.6,551,25,1,0,1,Student,1.0,anthropology,Mudanjiang
1513379,1.0,30,0.0,0.2622,1,35,66.49,551,28,1,0,1,White-collar worker,0.0,psychology,Zunyi
1513381,1.0,30,0.0,0.2622,0,24,109.82,650,13,1,0,1,Company staff,1.0,biology,Ningde
1513419,3.0,90,1.0,0.14378141,1,26,138.2,645,31,1,0,1,Worker,1.0,Media,Unknown
1513425,1.5,120,1.0,0.18277915,1,28,80.34,551,14,1,0,1,Self-employed,0.0,literature,Wuxi
1513451,1.0,30,0.0,0.2622,0,21,51.08,551,25,1,0,1,White-collar worker,1.0,architecture,Chuzhou
1513462,1.0,30,0.0,0.2622,0,24,96.9,614,17,1,0,1,Company staff,1.0,finance,Wuhan
1513521,3.0,150,1.0,0.2223935,1,22,96.74,657,9,1,0,1,Company staff,1.0,psychology,Zunyi
1513541,3.0,150,1.0,0.2223935,1,34,133.67,731,12,1,0,1,Company staff,1.0,Art,Beijing
1513548,1.0,21,0.0,0.1729,1,31,127.47,609,39,1,0,1,Worker,1.0,medicine,Mudanjiang
1513551,2.0,120,1.0,0.18277915,1,29,88.06,632,10,1,1,1,Company staff,1.0,literature,Wuxi
1513560,2.0,90,1.0,0.14378141,0,28,162.53,551,18,1,0,1,Entrepreneur,0.0,Language,Unknown
1513586,1.0,21,0.0,0.1729,0,32,42.29,612,71,1,0,1,Company staff,1.0,psychology,-
1513596,2.0,120,1.0,0.18277915,1,31,73.08,632,15,1,0,1,Company staff,1.0,astronomy,Urumqi
1513626,1.0,14,0.0,0.1122,1,22,110.1,415,20,1,0,1,Company staff,0.0,Unknown,Unknown
1513707,1.0,30,0.0,0.2622,1,29,247.27,634,50,1,1,1,Company staff,1.0,Chemical,Lingbao
1513750,2.0,90,1.0,0.14378141,1,24,206.65,551,21,1,1,1,Company staff,0.0,Geographic Information System,Yichang
1513762,3.0,120,1.0,0.18277915,0,25,383.46,551,14,1,0,1,Self-employed,1.0,economics,Lu'an
1513804,2.0,90,1.0,0.14378141,1,28,154.6,647,39,1,0,1,Company staff,1.0,Art,Tower City
1513850,1.0,21,0.0,0.1729,1,38,61.89,628,15,1,1,1,Company staff,1.0,Law,Zhangjiajie
1513894,2.0,120,1.0,0.18277915,1,37,85.62,571,17,1,0,1,Company staff,1.0,Unknown,Huanggang
1513933,2.0,120,1.0,0.18277915,1,23,199.96,646,5,1,0,1,Student,1.0,"Psychological, economic",Ya'an
1513938,1.5,120,1.0,0.18277915,1,41,107.45,551,34,1,0,1,Company staff,1.0,Unknown,Unknown
1514039,1.5,120,1.0,0.18277915,1,30,167.69,619,42,1,0,1,Company staff,1.0,finance,Luohe City
1514043,3.0,150,1.0,0.2223935,1,30,149.26,658,7,1,0,0,Worker,1.0,History of Art,Qujing
1514058,2.0,120,1.0,0.18277915,1,23,207.94,615,8,1,1,1,Worker,0.0,Unknown,Linggao
1514077,1.0,30,0.0,0.2622,1,33,39.78,551,40,1,0,1,Worker,0.0,Unknown,Fuzhou
1514175,3.0,90,1.0,0.14378141,1,27,146.84,616,69,1,1,1,Online store owner,1.0,geography,Xinyu
1514216,1.0,30,0.0,0.2622,1,33,206.02,555,37,1,0,1,Company staff,1.0,English,Quanzhou
1514244,1.5,90,1.0,0.14378141,1,24,127.83,551,41,1,0,1,Company staff,1.0,math,Hengshui
1514246,3.0,150,1.0,0.2223935,1,40,132.36,656,12,1,0,1,Company staff,1.0,Law,sunshine
1514258,1.0,30,0.0,0.2622,1,21,244.29,551,36,1,1,0,Worker,1.0,Art,Qinhuangdao
1514282,1.0,30,0.0,0.2622,1,25,154.63,609,8,1,0,1,Worker,1.0,Unknown,Huanggang
1514407,1.0,30,0.0,0.2622,1,25,163.65,627,11,1,0,1,Company staff,1.0,High-tech industry,Suqian
1514444,1.5,90,1.0,0.14378141,1,27,299.08,625,0,1,1,1,Company staff,1.0,finance,Laiwu
1514463,1.0,30,0.0,0.2622,1,25,126.43,612,25,1,1,1,Company staff,0.0,anthropology,Mudanjiang
1514476,1.5,120,1.0,0.18277915,1,48,186.76,624,2,1,0,1,Entrepreneur,1.0,finance,Malaysia
1514550,2.0,120,1.0,0.18277915,0,25,225.26,615,11,1,0,1,Company staff,1.0,Material,Anshan
1514565,1.0,20,0.0,0.1679,1,28,218.95,559,42,1,0,1,Company staff,1.0,history,Mianyang
1514626,1.0,30,0.0,0.2622,1,21,346.48,551,11,1,1,1,Student,1.0,Material,Anshan
1514696,3.0,150,1.0,0.2223935,1,41,196.68,676,21,1,0,1,Company staff,1.0,graphic design,Suizhou
1514748,1.0,30,0.0,0.2622,1,30,279.48,621,17,1,0,1,Worker,1.0,Unknown,Unknown
1514801,1.5,120,1.0,0.18277915,1,22,102.9,627,15,1,0,1,Self-employed,0.0,Unknown,Unknown
1514863,1.5,120,1.0,0.18277915,1,24,98.93,446,8,1,0,0,Company staff,0.0,Humanities and Social Sciences,Chifeng City
1514864,1.0,30,0.0,0.2622,1,26,155.7,603,20,1,0,1,Company staff,1.0,politics,Shangqiu City
1514898,1.5,90,1.0,0.14378141,1,27,316.91,588,26,1,0,1,Company staff,1.0,Applied Psychology,Suizhou
1514914,1.0,30,0.0,0.2622,1,28,95.45,659,22,1,1,1,Company staff,1.0,Macroeconomics,Shijiazhuang City
1514926,1.0,30,0.0,0.2622,1,26,129.49,677,22,1,0,1,Worker,1.0,Literary Film and Television,Nantong
1514931,1.0,21,0.0,0.1729,1,33,155.75,613,5,1,0,1,Company staff,1.0,Economic Management,Chengdu
1514933,1.5,120,1.0,0.18277915,1,31,98.3,551,9,1,0,1,Company staff,1.0,Basic Mathematics,Sanming
1514935,1.0,30,0.0,0.2622,1,29,87.15,551,33,1,1,1,Self-employed,1.0,literature,Yunfu
1514987,1.5,90,1.0,0.14378141,1,33,137.43,551,12,1,0,1,Company staff,1.0,physics,Taiyuan
1515006,1.0,30,0.0,0.2622,1,21,266.89,616,19,1,1,1,Company staff,0.0,Life Science,Yinchuan
1515067,1.5,120,1.0,0.18277915,1,25,260.06,471,3,1,1,1,Company staff,0.0,psychology,Shangluo City
1515101,1.5,120,1.0,0.18277915,1,27,273.6,607,20,1,0,1,Company staff,0.0,Unknown,Linggao
1515144,1.0,30,0.0,0.2622,0,22,167.81,608,13,1,0,1,Self-employed,1.0,Don't know,Chengdu
1515164,1.5,120,1.0,0.18277915,1,23,139.67,551,17,1,0,1,Company staff,0.0,Unknown,Unknown
1515201,1.0,20,0.0,0.1679,0,24,205.35,689,12,1,1,1,White-collar worker,1.0,law,Longyan
1515232,1.5,90,1.0,0.14378141,1,23,44.2,594,4,1,0,1,Company staff,1.0,anthropology,Mudanjiang
1515233,1.0,30,0.0,0.2622,0,22,228.55,551,36,1,1,1,Company staff,1.0,"Accounting, finance, psychology",Xi'an
1515239,1.0,30,0.0,0.2622,0,27,152.93,631,10,1,1,1,White-collar worker,1.0,Unknown,Linggao
1515248,1.0,14,0.0,0.1122,1,24,148.47,551,16,1,0,1,Worker,1.0,finance,Sanming
1515252,1.0,21,0.0,0.1729,1,27,176.01,602,19,1,0,1,Worker,1.0,Unknown,Unknown
1515292,1.5,120,1.0,0.18277915,1,22,194.42,551,17,1,1,1,Company staff,1.0,politics,Shangqiu City
1515314,2.0,120,1.0,0.18277915,1,31,119.45,551,22,1,0,1,Company staff,1.0,psychology,Chongqing
1515318,1.0,21,0.0,0.1729,1,29,175.27,622,28,1,0,1,Worker,1.0,Art Studies,Xicheng
1515351,1.0,30,0.0,0.2622,0,23,71.6,654,15,1,1,1,Teacher,1.0,literature,Shanghai
1515367,1.5,120,1.0,0.18277915,1,47,96.05,551,8,1,0,1,Company staff,0.0,have no idea,Changde
1515472,1.5,120,1.0,0.18277915,1,48,60.62,551,14,1,1,0,Worker,1.0,Unknown,Unknown
1515493,1.0,30,0.0,0.2622,1,27,203.15,551,23,1,1,1,Worker,0.0,Chinese History,Wuhan
1515495,1.0,30,0.0,0.2622,0,32,165.5,551,48,1,0,1,Self-employed,0.0,computer?,Chengdu
1515497,1.0,21,0.0,0.1729,1,31,254.22,654,40,1,1,1,Legal representative of a company,1.0,AI,Bengbu
1515517,1.0,21,0.0,0.1729,1,28,134.26,551,31,1,1,1,Worker,1.0,Unknown,Unknown
1515560,1.0,20,0.0,0.1679,0,36,214.98,602,19,1,1,1,Company staff,1.0,biology,Changchun
1515562,1.5,120,1.0,0.18277915,1,26,131.88,634,3,1,1,1,Worker,1.0,Material,Anshan
1515573,1.0,21,0.0,0.1729,1,35,210.53,630,13,1,0,1,Company staff,1.0,Law,Xi'an
1515607,1.0,30,0.0,0.2622,1,21,299.25,611,22,0,0,1,Self-employed,1.0,Unknown,Yantai
1515612,1.0,30,0.0,0.2622,1,22,68.04,650,39,1,0,1,White-collar worker,0.0,sociology,Guyuan City
1515614,3.0,90,1.0,0.14378141,1,35,198.32,551,33,1,0,1,Worker,0.0,"Physics, computers",Anyang
1515633,1.5,120,1.0,0.18277915,0,21,33.19,618,14,1,1,1,Company staff,0.0,art,Yinchuan
1515650,1.0,30,0.0,0.2622,1,23,254.35,584,20,1,1,1,Worker,1.0,medicine,Ankang
1515652,1.0,30,0.0,0.2622,1,31,170.77,551,33,1,0,1,Worker,0.0,Unknown,Unknown
1515661,1.5,120,1.0,0.18277915,1,24,136.23,608,8,1,1,1,Worker,0.0,history,Mianyang
1515683,1.0,21,0.0,0.1729,0,22,114.37,618,11,1,0,1,White-collar worker,1.0,computer?,Chengdu
1515703,1.0,14,0.0,0.1122,1,21,125.36,630,28,1,0,1,Company staff,0.0,Art,Qinhuangdao
1515719,1.0,30,0.0,0.2622,0,23,255.34,551,8,1,0,1,Company staff,1.0,Art,Kaili
1515761,1.0,30,0.0,0.2622,1,28,67.2,551,50,1,1,0,Company staff,1.0,psychology,Shangluo City
1515776,1.5,120,1.0,0.18277915,1,22,180.4,622,6,1,0,1,Worker,1.0,economics,Xingping
1515802,1.5,120,1.0,0.18277915,1,25,108.92,604,21,0,0,1,Worker,1.0,Unknown,Linggao
1515848,1.0,14,0.0,0.1122,1,29,55.47,575,65,1,0,1,Company staff,1.0,psychology,Zunyi
1515874,1.0,21,0.0,0.2453,1,29,168.32,551,22,1,1,0,Unknown,1.0,psychology,Zunyi
1515909,1.5,90,1.0,0.14378141,1,41,94.44,615,14,1,1,1,Worker,0.0,psychology,-
1515910,1.0,30,0.0,0.2622,1,30,89.38,637,22,1,0,1,Company staff,0.0,Unknown,Unknown
1515955,1.5,90,1.0,0.14378141,0,29,105.19,551,31,1,0,1,Company staff,0.0,sociology,Guyuan City
1515967,2.0,90,1.0,0.14378141,1,24,124.7,559,18,1,0,1,Company staff,1.0,Unknown,Unknown
1515974,1.5,120,1.0,0.18277915,1,26,71.51,551,8,1,0,1,Company staff,0.0,psychology,Chongqing
1515975,1.5,120,1.0,0.18277915,1,38,58.16,504,11,1,0,1,Company staff,1.0,computer,Wenzhou City
1516022,1.0,21,0.0,0.1729,1,21,103.97,551,25,1,0,1,Other,1.0,Unknown,Honshi
1516032,1.0,20,0.0,0.1679,0,21,36.17,621,30,1,0,1,White-collar worker,0.0,Unknown,Dalian
1516052,1.0,30,0.0,0.2622,0,30,46.3,595,46,1,0,1,Company staff,1.0,Material,Anshan
1516088,1.0,29,0.0,0.2525,1,29,115.16,641,30,1,0,1,Company staff,0.0,Clothing design,Harbin
1516090,1.0,21,0.0,0.1729,1,23,313.55,634,37,1,1,1,Company staff,1.0,Urban Plan,Zhangping
1516142,1.0,30,0.0,0.2622,1,30,233.35,708,32,1,1,1,Company staff,1.0,Student Development,Xining
1516233,1.0,21,0.0,0.1729,1,31,281.64,652,13,1,0,1,Company staff,1.0,Art,Beijing
1516245,1.0,30,0.0,0.2622,1,26,95.09,551,17,1,0,1,Worker,0.0,Internet Finance,Changsha
1516248,1.0,20,0.0,0.1679,1,25,84.45,640,48,1,0,1,Company staff,0.0,medicine,Tianjin
1516253,1.0,21,0.0,0.1729,1,41,103.4,551,19,1,1,1,White-collar worker,1.0,"Biology, psychology",Unknown
1516260,1.5,120,1.0,0.18277915,1,36,173.09,619,36,1,0,1,Company staff,1.0,finance,Xi'an
1516304,3.0,90,1.0,0.14378141,1,31,99.1,551,24,1,0,1,Company staff,0.0,Humanities and Social Sciences,Weifang
1516306,2.0,120,1.0,0.18277915,1,27,128.53,642,32,1,0,1,Worker,1.0,finance,Laiwu
1516350,1.5,120,1.0,0.18277915,1,26,140.98,605,8,1,0,1,Company staff,1.0,Applied Psychology,Suizhou
1516370,1.5,120,1.0,0.18277915,0,25,187.7,615,18,1,0,1,Company staff,0.0,educate,Zhengzhou City
1516383,2.0,120,1.0,0.18277915,1,32,209.92,636,4,1,0,1,Self-employed,0.0,language,Taiyuan
1516393,3.0,90,1.0,0.14378141,1,24,251.23,656,36,1,1,1,White-collar worker,1.0,Chinese History,Wuhan
1516400,1.0,21,0.0,0.1729,1,27,49.31,675,13,1,1,1,Worker,1.0,literature,Taishan
1516404,1.0,30,0.0,0.2622,1,32,291.88,626,42,1,1,1,Self-employed,1.0,educate,Zhengzhou City
1516406,1.0,30,0.0,0.2622,1,30,218.93,634,23,1,0,1,Self-employed,1.0,History of Art,Qujing
1516444,2.0,120,1.0,0.18277915,1,24,94.8,551,8,1,1,1,Worker,0.0,Radio and Television,Zhuhai
1516445,1.5,120,1.0,0.18277915,1,23,312.55,615,39,1,0,1,White-collar worker,0.0,Unknown,Unknown
1516471,1.5,120,1.0,0.18277915,1,22,99999.0,607,5,1,1,1,Company staff,0.0,computer,Zhoukou
1516476,1.5,120,1.0,0.18277915,1,29,154.48,605,11,1,1,1,Worker,1.0,Medical,Liuzhou
1516487,3.0,150,1.0,0.2223935,1,29,121.62,654,8,1,1,1,Worker,1.0,psychology,Shangluo City
1516502,1.0,21,0.0,0.1729,1,21,92.42,618,48,1,0,1,Worker,1.0,computer?,Chengdu
1516532,2.0,120,1.0,0.18277915,1,32,282.57,620,8,1,0,1,Worker,1.0,Unknown,Macao
1516553,0.8,30,0.0,0.2622,1,24,68.6,623,19,1,0,1,Company staff,0.0,Unknown,Qingdao
1516593,1.0,30,0.0,0.2622,1,29,441.76,551,20,1,1,1,White-collar worker,0.0,politics,Harbin
1516638,2.0,120,1.0,0.18277915,0,31,99999.0,647,7,1,1,1,Company staff,1.0,Cognitive Neuroscience,Huzhou
1516667,1.5,120,1.0,0.18277915,1,40,143.45,468,7,1,0,1,Worker,0.0,sociology,Dongguan
1516679,1.0,30,0.0,0.2622,0,22,109.86,607,23,1,1,1,Company staff,1.0,Unknown,Yueyang
1516686,2.0,90,1.0,0.14378141,1,25,74.92,580,10,1,0,1,Company staff,1.0,Art,Beijing
1516718,2.0,90,1.0,0.14378141,1,30,309.45,551,16,1,1,1,Company staff,0.0,psychology,-
1516776,1.0,30,0.0,0.2622,0,27,196.66,621,24,1,0,1,Self-employed,1.0,literature,Yunfu
1516781,1.5,90,1.0,0.14378141,1,22,289.27,551,18,1,0,1,Company staff,0.0,Language,Unknown
1516787,1.0,21,0.0,0.1729,1,23,177.6,614,29,1,0,1,Company staff,1.0,Unknown,Fushun
1516801,1.0,30,0.0,0.2622,0,28,184.26,593,32,1,1,1,Company staff,1.0,psychology,Fushun
1516803,3.0,90,1.0,0.14378141,1,31,327.52,664,28,1,0,1,Company staff,1.0,law,Mudanjiang City
1516805,1.5,120,1.0,0.18277915,1,24,138.66,606,10,1,0,1,Self-employed,1.0,literature,Wuxi
1516839,1.0,30,0.0,0.2622,1,30,191.77,621,4,1,1,1,Worker,1.0,Unknown,Yantai
1516862,1.5,120,1.0,0.18277915,1,32,250.99,619,37,1,0,1,Company staff,0.0,Landscape Architecture Design,Dingxi
1516875,1.0,21,0.0,0.1729,0,36,103.79,551,20,1,1,1,Other,0.0,Physiology and Pharmacology,Luzhou
1516957,1.0,30,0.0,0.2622,1,27,598.76,431,31,1,0,1,Worker,1.0,psychology,Chongqing
1516958,1.5,90,1.0,0.14378141,1,26,270.59,603,7,1,0,1,White-collar worker,0.0,psychology,Jinchang
1516996,1.5,90,1.0,0.14378141,1,22,143.41,551,35,1,0,1,Company staff,1.0,Don't know,Chengdu
1517018,1.0,20,0.0,0.1679,1,28,232.05,624,20,1,1,1,Worker,0.0,AI,Bengbu
1517026,1.0,30,0.0,0.2622,1,27,93.53,582,24,1,1,1,Worker,1.0,psychology,Zunyi
1517049,1.0,30,0.0,0.2622,1,33,309.04,551,18,1,1,1,Company staff,0.0,"Biology, psychology",Unknown
1517066,1.0,30,0.0,0.2622,1,26,174.52,641,10,1,0,1,Company staff,0.0,Don't know,Chengdu
1517093,2.0,120,1.0,0.18277915,1,23,138.67,633,50,1,0,1,Worker,1.0,Art,Shenyang
1517115,1.0,21,0.0,0.1729,0,38,99.05,616,19,1,0,1,Worker,1.0,Don't know,Chengdu
1517131,1.0,21,0.0,0.1729,1,31,69.61,551,23,1,0,1,Company staff,1.0,medicine,Ankang
1517171,1.0,30,0.0,0.2622,0,31,186.37,551,63,1,1,1,Company staff,1.0,Department of Accounting,Korla
1517180,1.5,90,1.0,0.14378141,1,30,93.6,551,33,1,0,1,Company staff,0.0,literature,Bozhou
1517240,1.0,30,0.0,0.2622,1,29,115.21,551,38,1,0,1,White-collar worker,0.0,biology,Changchun
1517247,1.0,30,0.0,0.2622,0,38,180.85,697,32,1,0,1,Company staff,1.0,psychology,other
1517250,1.0,30,0.0,0.2622,1,24,123.15,618,50,1,0,1,White-collar worker,0.0,psychology,Lianyungang
1517277,1.5,120,1.0,0.18277915,1,21,80.52,605,22,1,0,1,Self-employed,0.0,Art,Kaili
1517279,1.0,30,0.0,0.2622,1,29,56.06,551,63,1,0,1,Self-employed,0.0,Business Administration,Harbin
1517313,1.0,20,0.0,0.1679,1,24,197.33,564,21,1,0,0,Entrepreneur,1.0,medicine,Huai'an
1517353,1.0,30,0.0,0.2622,1,27,269.42,716,15,1,1,1,Company staff,1.0,Public Health,Unknown
1517365,3.0,150,1.0,0.2223935,1,25,165.1,651,23,1,1,1,Worker,1.0,"Psychological, economic",Ya'an
1517366,2.0,90,1.0,0.14378141,1,23,62.94,639,23,1,1,1,Worker,1.0,economics,Ningbo
1517368,1.0,30,0.0,0.2622,1,22,157.9,622,34,1,0,1,Company staff,1.0,literature,Bozhou
1517378,1.0,30,0.0,0.2622,1,26,289.57,551,7,1,0,1,Company staff,1.0,Economic Management,Chengdu
1517435,1.0,30,0.0,0.2622,1,22,0.0,561,49,1,1,1,Company staff,1.0,medicine,What about Xuancheng
1517447,1.0,30,0.0,0.2622,1,29,125.87,616,47,1,0,1,Worker,1.0,history,Jingdezhen
1517508,2.0,120,1.0,0.18277915,1,21,154.38,576,16,1,0,1,Self-employed,1.0,Don't know,Chengdu
1517519,1.0,30,0.0,0.2622,1,27,244.54,619,31,1,0,1,Entrepreneur,0.0,literature,Mianyang
1517562,1.5,120,1.0,0.18277915,1,42,321.04,627,15,1,1,1,Company staff,1.0,physics,Unknown
1517646,1.0,30,0.0,0.2622,1,28,55.33,721,67,1,0,1,Company staff,0.0,Chemical,Lingbao
1517650,1.0,21,0.0,0.1729,1,25,242.54,653,22,1,0,1,Company staff,1.0,geography,Xinyu
1517680,2.0,90,1.0,0.14378141,1,38,169.12,645,10,1,0,1,White-collar worker,1.0,Medical,Liuzhou
1517850,1.0,30,0.0,0.2622,1,24,302.94,663,40,1,0,1,Company staff,1.0,physics,Xinyang
1517851,1.5,120,1.0,0.18277915,1,23,132.67,551,12,1,0,1,Company staff,1.0,finance,Sanming
1517953,1.0,21,0.0,0.1729,1,29,89.85,632,14,1,0,1,Worker,1.0,news,Jilin
1517954,1.5,90,1.0,0.14378141,1,25,236.07,605,10,1,1,1,Company staff,1.0,Unknown,Panjin
1517959,1.0,20,0.0,0.1679,1,23,147.69,634,21,1,1,1,White-collar worker,1.0,economy,Kashgar
1518000,1.5,120,1.0,0.18277915,1,24,209.13,550,29,1,0,1,Other,1.0,medicine,Mudanjiang
1518075,1.0,30,0.0,0.2622,0,27,202.77,551,56,1,0,1,Worker,1.0,Unknown,Unknown
1518089,1.0,21,0.0,0.1729,1,29,177.51,639,40,1,0,1,Self-employed,0.0,Unknown,Unknown
1518123,3.0,150,1.0,0.2223935,1,42,147.2,551,29,1,0,1,Self-employed,1.0,psychology,Xuchang City
1518130,1.0,30,0.0,0.2622,1,33,164.65,639,49,1,0,1,Company staff,0.0,"Accounting, finance, psychology",Xi'an
1518167,1.0,30,0.0,0.2622,1,25,58.86,601,39,1,0,1,Worker,1.0,Chinese History,Wuhan
1518209,1.5,90,1.0,0.14378141,1,22,466.86,631,26,1,1,1,Company staff,1.0,psychology,Panjin
1518223,1.0,30,0.0,0.2622,1,26,202.34,551,31,1,1,1,Worker,1.0,English,Quanzhou
1518259,2.0,90,1.0,0.14378141,1,29,202.34,635,22,1,0,1,Worker,1.0,economics,Anshan
1518278,1.5,120,1.0,0.18277915,0,24,62.34,616,13,1,0,1,Other,0.0,Social Sciences,Xining
1518296,1.0,30,0.0,0.2622,1,26,208.83,551,40,1,0,1,Company staff,1.0,finance,Wuhan
1518340,1.5,120,1.0,0.18277915,1,21,79.09,551,27,1,0,1,Worker,0.0,Unknown,Guang'an
1518385,2.0,120,1.0,0.18277915,1,30,79.09,639,14,1,1,1,Self-employed,1.0,Investing,Jinzhou
1518387,1.0,30,0.0,0.2622,0,26,259.87,617,33,1,0,1,Company staff,1.0,finance,Changchun
1518457,1.0,30,0.0,0.2622,1,24,170.16,551,10,1,1,1,Company staff,0.0,Geographic Information System,Yichang
1518472,1.0,30,0.0,0.2622,1,28,105.6,551,31,1,0,1,Company staff,1.0,physics,Unknown
1518480,1.0,30,0.0,0.2622,1,27,107.84,618,15,1,0,1,Company staff,0.0,Unknown,Fuzhou
1518485,1.5,120,1.0,0.18277915,1,24,133.85,620,10,1,0,1,Worker,0.0,Resource and Environmental Economics,Xi'an
1518486,1.0,30,0.0,0.2622,0,24,151.17,602,49,1,1,1,Company staff,1.0,Unknown,Macao
1518504,1.0,30,0.0,0.2622,1,27,183.4,705,29,1,0,1,Entrepreneur,1.0,English,Quanzhou
1518512,1.0,30,0.0,0.2622,1,28,219.41,551,22,1,0,1,Self-employed,1.0,Investing,Jinzhou
1518514,1.0,21,0.0,0.1729,1,31,87.83,613,26,1,0,1,Self-employed,1.0,physics,Kaifeng
1518549,2.0,120,1.0,0.18277915,1,31,106.05,551,15,1,0,1,Entrepreneur,0.0,Humanities,Beijing
1518553,2.0,120,1.0,0.18277915,1,35,103.9,551,21,1,0,1,Company staff,0.0,biology,Qingyang
1518571,1.0,20,0.0,0.1679,1,27,176.02,551,36,1,0,1,Company staff,1.0,astronomy,Urumqi
1518588,1.5,120,1.0,0.18277915,1,30,136.6,551,10,1,1,1,Other,1.0,Chinese,Wuhan
1518597,1.0,30,0.0,0.2622,1,43,136.86,612,4,1,0,1,Company staff,1.0,psychology,other
1518602,3.0,150,1.0,0.2223935,1,37,136.86,659,17,1,1,0,Company staff,1.0,finance,Xi'an
1518606,1.0,21,0.0,0.1729,0,32,495.24,551,13,1,1,1,Company staff,0.0,High-tech industry,Suqian
1518615,1.0,30,0.0,0.2622,1,22,155.92,569,40,1,0,1,Company staff,1.0,Law,Zhangjiajie
1518633,2.0,120,1.0,0.18277915,1,23,155.92,627,21,1,1,1,Company staff,1.0,Unknown,Unknown
1518640,1.0,30,0.0,0.2622,1,25,94.77,623,7,1,1,1,Worker,0.0,psychology,Quanzhou
1518696,3.0,150,1.0,0.2223935,1,30,257.03,634,45,1,0,1,Teacher,1.0,Environmental Management,Chengde
1518701,1.5,120,1.0,0.18277915,1,24,191.62,551,5,1,0,0,Company staff,1.0,literature,Shanghai
1518725,1.0,30,0.0,0.2622,1,28,97.28,551,67,1,0,1,Company staff,0.0,computer?,Chengdu
1518729,1.0,30,0.0,0.2622,0,23,306.19,625,11,1,1,1,Company staff,1.0,Unknown,Unknown
1518780,1.0,21,0.0,0.1729,1,28,193.37,595,41,1,0,1,Self-employed,1.0,Unknown,Unknown
1518799,1.0,14,0.0,0.1122,1,34,196.12,651,11,1,0,1,Self-employed,1.0,Insurance,Kunming
1518819,1.0,30,0.0,0.2622,1,29,71.56,633,50,1,0,1,Company staff,1.0,computer,Zhoukou
1518842,1.0,14,0.0,0.1122,1,23,172.99,551,36,1,0,1,Company staff,1.0,psychology,Tongling
1518845,2.0,120,1.0,0.18277915,0,36,172.99,645,20,1,0,1,Self-employed,1.0,game,Qujing
1518847,1.5,120,1.0,0.18277915,0,32,172.99,624,12,1,0,1,Company staff,1.0,geography,Xinyu
1518849,1.0,21,0.0,0.1729,0,21,203.97,614,38,1,0,1,Company staff,1.0,have no idea,Changde
1518857,3.0,90,1.0,0.14378141,0,29,203.97,655,36,1,1,1,Company staff,1.0,architecture,Xuzhou
